"id","mssubclass","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm"
133,"1-STORY 1946 & NEWER ALL STYLES",75,7388,624,1327,1063,150750,0.01695219736977176541,-0.01462445059333838603,0.10650201905056320882,-0.03550559506973191151,0.00091170997466538126,-0.04189861948397577975
1343,"2-STORY 1946 & NEWER",NULL,9375,647,2169,1284,228500,NULL,-0.00533701690711061721,0.12272204725930791968,0.12312289023546778706,0.03708192274062282807,0.06607249563892381753
724,"1-1/2 STORY FINISHED ALL AGES",60,8172,548,1470,941,135000,-0.03441766564392686473,-0.01095995738246643296,0.05290540409992851206,-0.00856512785044027624,-0.01905555680111203282,-0.06377058171144418692
1134,"2-STORY 1946 & NEWER",80,9828,466,2020,1128,239500,0.03407548504100464212,-0.00321965029419608311,-0.00492252255733523970,0.09505205376221985940,0.01155000784700580679,0.08134815179779064158
1323,"2-STORY 1946 & NEWER",107,10186,564,1923,750,190000,0.12654123846566217637,-0.00154632303719077800,0.06418890198427265874,0.07677775082325979911,-0.05031578593368159092,0.01260769908288993334
1237,"2-STORY PUD - 1946 & NEWER",36,2628,474,1626,764,175500,-0.11660944646584467295,-0.03687315937363238683,0.00071922638483683364,0.02082447275242332587,-0.04802446023810057619,-0.00752839312652542564
1222,"1-STORY 1946 & NEWER ALL STYLES",55,8250,322,1211,952,134000,-0.05154095331515974144,-0.01059537770077253967,-0.10647400351643255987,-0.05735940064622023103,-0.01725522946886980696,-0.06515927772588662547
372,"1-1/2 STORY FINISHED ALL AGES",80,17120,680,1588,0,134432,0.03407548504100464212,0.03086387584569968450,0.14599426164576772221,0.01366546747736680740,-0.17306537676837880859,-0.06455936104764749201
1358,"1-STORY 1946 & NEWER ALL STYLES",NULL,12537,500,1078,1078,149900,NULL,0.00944248249694182617,0.01905491044689607200,-0.08241591910891804565,0.00336670179135932561,-0.04307901109625185252
339,"1-STORY 1946 & NEWER ALL STYLES",91,14145,440,1621,1208,202500,0.07174671791771697089,0.01695843285801593400,-0.02325820661939447807,0.01988249837412641554,0.02464329753604017668,0.02996639926342041522
600,"2-STORY PUD - 1946 & NEWER",24,1950,452,1556,716,151000,-0.15770533687680357705,-0.04004219814527930543,-0.01479558320613636805,0.00763683145626658133,-0.05588043405152119812,-0.04155144548036517012
772,"1-STORY 1946 & NEWER ALL STYLES",67,8877,396,1220,836,102000,-0.01044506290420083733,-0.00766471795177162822,-0.05428782580134088145,-0.05566384676528579245,-0.03624049951796964329,-0.10959755018804465908
335,"2-STORY 1946 & NEWER",59,9042,472,1638,943,192000,-0.03784232317817344007,-0.00689349170203454626,-0.00069121085070618470,0.02308521126033591064,-0.01872822455888617357,0.01538509111177481044
603,"2-STORY 1946 & NEWER",80,10041,506,1915,908,220000,0.03407548504100464212,-0.00222406731726275912,0.02328622215352512701,0.07527059181798474260,-0.02445653879783871039,0.05426857951616308985
591,"2-STORY 1946 & NEWER",64,8320,520,1582,770,185900,-0.02071903550694056336,-0.01026819080694468672,0.03315928280232625536,0.01253509822341051502,-0.04704246351142299845,0.00691404542367593529
808,"2-STORY 1945 & OLDER",144,21384,528,1576,1324,223500,0.25325356723278546404,0.05079423177829918437,0.03880103174449832870,0.01140472896945422263,0.04362856758514001301,0.05912901556671162477
383,"2-STORY 1946 & NEWER",79,9245,639,1797,939,213500,0.03065082750675806678,-0.00594464970993377270,0.11708029831713584633,0.05303999649017765895,-0.01938288904333789206,0.04524205542228723927
301,"2 FAMILY CONVERSION - ALL STYLES AND AGES",90,15750,375,1336,1165,157000,0.06832206038347039555,0.02446036092364027671,-0.06909741677454257398,-0.03381004118879747293,0.01760565432818420286,-0.03321926939371053881
7,"1-STORY 1946 & NEWER ALL STYLES",75,10084,636,1694,1686,307000,0.01695219736977176541,-0.00202308108248279231,0.11496464246382131883,0.03363532429726130627,0.10287570342802053674,0.17508513277265524372
1011,"1-1/2 STORY FINISHED ALL AGES",115,21286,312,1271,720,135000,0.15393849873963477911,0.05033617012694019024,-0.11352618969414765155,-0.04605570810665730714,-0.05522576956706947962,-0.06377058171144418692
757,"2-STORY 1946 & NEWER",68,10769,578,1768,866,212000,-0.00702040536995426199,0.00117867637854691159,0.07406196263307378709,0.04757654509605557907,-0.03133051588458175458,0.04315901140062358145
771,"SPLIT FOYER",NULL,7252,576,858,858,134900,NULL,-0.01526012798706107177,0.07265152539753076876,-0.12386279175398209991,-0.03263984485348519157,-0.06390945131288843077
827,"1-1/2 STORY - UNFINISHED ALL AGES",50,6130,0,784,784,109500,-0.06866424098639261815,-0.02050446648527322910,-0.33355439843885851192,-0.13780401255277637270,-0.04475113781584198372,-0.09918233007972636995
254,"SPLIT OR MULTI-LEVEL",85,9350,309,1302,1302,158000,0.05119877271223751884,-0.00545386936919199327,-0.11564184554746217906,-0.04021546696121646313,0.04002791292065556129,-0.03183057337926810026
1360,"1-STORY 1946 & NEWER ALL STYLES",129,16737,770,1980,1980,315000,0.20188370421908683390,0.02907369612661300334,0.20946393724520354732,0.08751625873584457681,0.15099354303522184607,0.18619470088819475212
377,"SPLIT FOYER",57,8846,576,914,870,148000,-0.04469163824666659075,-0.00780961500475253453,0.07265152539753076876,-0.11331267871705670428,-0.03067585140013003609,-0.04571753352369248577
952,"1-STORY 1946 & NEWER ALL STYLES",60,7800,300,965,828,119900,-0.03441766564392686473,-0.01269872201823730865,-0.12198881310740576157,-0.10370454005842821897,-0.03754982848687308028,-0.08473989152952500903
159,"2-STORY 1946 & NEWER",100,12552,678,1947,991,254900,0.10256863572593614897,0.00951259397419065180,0.14458382441022470388,0.08129922783908496867,-0.01087225074546555164,0.10273407042020419525
1402,"2-STORY 1946 & NEWER",62,7415,398,1593,839,193000,-0.02756835057543371404,-0.01449824993429049989,-0.05287738856579786312,0.01460744185566371773,-0.03574950115463085442,0.01677378712621724899
1399,"1-1/2 STORY FINISHED ALL AGES",60,7200,240,1904,1208,138000,-0.03441766564392686473,-0.01550318110819033396,-0.16430193017369631164,0.07319824818573153988,0.02464329753604017668,-0.05960449366811687127
432,"1-1/2 STORY FINISHED ALL AGES",60,5586,0,1198,901,79900,-0.03441766564392686473,-0.02304717606016397205,-0.33355439843885851192,-0.05980853402979219787,-0.02560220164562921776,-0.14028773210722255103
857,"SPLIT OR MULTI-LEVEL",NULL,10970,576,1026,940,147000,NULL,0.00211817017368117507,0.07265152539753076876,-0.09221245264320591302,-0.01921922292222496244,-0.04710622953813492432
986,"2 FAMILY CONVERSION - ALL STYLES AND AGES",68,10880,240,1164,1164,125000,-0.00702040536995426199,0.00169750131018822127,-0.16430193017369631164,-0.06621395980221118807,0.01744198820707127324,-0.07765754185586857242
619,"1-STORY 1946 & NEWER ALL STYLES",90,11694,774,1828,1822,314813,0.06832206038347039555,0.00550221747555782561,0.21228481171628958399,0.05888023763561850296,0.12513429589937896555,0.18593501473349401611
890,"1-STORY 1946 & NEWER ALL STYLES",128,12160,505,1505,1505,149500,0.19845904668484025856,0.00768034736875467527,0.02258100353575361784,-0.00197130720236190398,0.07325213550658027488,-0.04363448950202882794
1214,"SPLIT OR MULTI-LEVEL",NULL,10246,364,960,648,145000,NULL,-0.00126587712819547547,-0.07685482157002917482,-0.10464651443672512930,-0.06700973028720041252,-0.04988362156701980142
20,"1-STORY 1946 & NEWER ALL STYLES",70,7560,294,1339,1029,139000,-0.00017109030146111130,-0.01382050565421851878,-0.12622012481403481657,-0.03324485656181932673,-0.00465293814317422594,-0.05821579765367443272
1394,"2 FAMILY CONVERSION - ALL STYLES AND AGES",60,10800,672,1912,482,163000,-0.03441766564392686473,0.00132357343152781790,0.14035251270359564887,0.07470540719100659640,-0.09417830639194673003,-0.02488709330705590751
1347,"1-STORY 1946 & NEWER ALL STYLES",NULL,20781,508,2156,1568,262500,NULL,0.04797575039289639393,0.02469665938906814535,0.12067375685189582021,0.08356310113669484116,0.11328816012996672823
1341,"1-STORY 1946 & NEWER ALL STYLES",70,8294,480,872,858,123000,-0.00017109030146111130,-0.01038971736750931782,0.00495053809146588865,-0.12122526349475075100,-0.03263984485348519157,-0.08043493388475344952
1061,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",41,4920,582,1338,1338,213500,-0.09948615879461179623,-0.02616012565001183014,0.07688283710415982377,-0.03343325143747870880,0.04591989328072102774,0.04524205542228723927
319,"2-STORY 1946 & NEWER",90,9900,656,2646,1347,260000,0.06832206038347039555,-0.00288311520340172007,0.12906901481925150219,0.21298724592499303197,0.04739288837073739435,0.10981642009386063186
1417,"2 FAMILY CONVERSION - ALL STYLES AND AGES",60,11340,560,2290,777,122500,-0.03441766564392686473,0.00384758661248554068,0.06136802751318662207,0.14591867019025301690,-0.04589680066363249108,-0.08112928189197466880
1,"2-STORY 1946 & NEWER",65,8450,548,1710,856,208500,-0.01729437797269398801,-0.00966055800412153123,0.05290540409992851206,0.03664964230781141931,-0.03296717709571105082,0.03829857535007504652
76,"PUD - MULTILEVEL - INCL SPLIT LEV/FOYER",21,1596,297,988,462,91000,-0.16797930947954330308,-0.04169682900835159036,-0.12410446896072028907,-0.09937145791826243148,-0.09745162881420532250,-0.12487320634691148313
1074,"2-STORY 1946 & NEWER",75,7950,440,1426,690,159500,0.01695219736977176541,-0.01199760724574905233,-0.02325820661939447807,-0.01685450237945308709,-0.06013575320045736833,-0.02974752935760444244
517,"SPLIT OR MULTI-LEVEL",NULL,10448,583,2119,689,158000,NULL,-0.00032170923457795695,0.07758805572193133293,0.11370314645249868382,-0.06029941932157029795,-0.03183057337926810026
1111,"2-STORY 1946 & NEWER",NULL,8000,431,1658,773,188000,NULL,-0.01176390232158630022,-0.02960517417933806058,0.02685310877352355194,-0.04655146514808420957,0.00983030705400505624
1082,"1-STORY 1946 & NEWER ALL STYLES",75,7500,308,1040,1040,133000,0.01695219736977176541,-0.01410095156321382131,-0.11634706416523368822,-0.08957492438397456411,-0.00285261081093200008,-0.06654797374032906402
1392,"DUPLEX - ALL STYLES AND AGES",65,8944,792,1584,1584,124000,-0.01729437797269398801,-0.00735155335339354040,0.22497874683617674901,0.01291188797472927914,0.08618175907450171514,-0.07904623787031101097
129,"2-STORY 1946 & NEWER",69,7590,453,1348,660,155000,-0.00359574783570768664,-0.01368028269972086751,-0.01409036458836485889,-0.03154930268088488815,-0.06504573683384525704,-0.03599666142259541591
203,"1-1/2 STORY FINISHED ALL AGES",50,7000,398,1310,617,112000,-0.06866424098639261815,-0.01643800080484134240,-0.05287738856579786312,-0.03870830795594140661,-0.07208338004170123085,-0.09571059004362027357
1181,"2-STORY 1946 & NEWER",NULL,11170,693,2514,1216,250000,NULL,0.00305298987033218351,0.15516210367679734140,0.18811912233795459942,0.02595262650494361367,0.09592945994943624635
789,"1-STORY 1946 & NEWER ALL STYLES",50,6000,281,901,901,107900,-0.06866424098639261815,-0.02111209928809638458,-0.13538796684506443575,-0.11576181210062867112,-0.02560220164562921776,-0.10140424370283427163
346,"1-1/2 STORY FINISHED ALL AGES",65,6435,312,1577,972,140200,-0.01729437797269398801,-0.01907886644788044123,-0.11352618969414765155,0.01159312384511360469,-0.01398190704661121448,-0.05654936243634350646
71,"1-STORY 1946 & NEWER ALL STYLES",95,13651,516,2223,2223,244000,0.08544534805470327226,0.01464942820728794316,0.03033840833124021869,0.13329621352107441856,0.19076441046566374460,0.08759728386278161505
267,"2-STORY 1946 & NEWER",70,11207,413,1511,802,185000,-0.00017109030146111130,0.00322593151421262007,-0.04229910929922522560,-0.00084093794840561159,-0.04180514763580925049,0.00566421901067774059
68,"1-STORY 1946 & NEWER ALL STYLES",72,10665,558,1479,1453,226000,0.00667822476703203938,0.00069257013628838720,0.05995759027764360374,-0.00686957396950583766,0.06474149720870793445,0.06260075560281772115
1002,"1-STORY 1945 & OLDER",60,5400,216,691,691,86000,-0.03441766564392686473,-0.02391655837804940990,-0.18122717700021253166,-0.15532473598909890473,-0.05997208707934443871,-0.13181668641912367588
773,"SPLIT OR MULTI-LEVEL",94,7819,672,1117,1029,107000,0.08202069052045669692,-0.01260991414705546285,0.14035251270359564887,-0.07506851895820214512,-0.00465293814317422594,-0.10265407011583246632
1023,"1-1/2 STORY FINISHED ALL AGES",52,9439,160,1248,912,87000,-0.06181492591789946747,-0.00503787460418229451,-0.22071941959541704506,-0.05038879024682309463,-0.02380187431338699190,-0.13042799040468123733
146,"2-STORY PUD - 1946 & NEWER",24,2522,380,1709,970,130000,-0.15770533687680357705,-0.03736861381285742130,-0.06557132368568502814,0.03646124743215203725,-0.01430923928883707373,-0.07071406178365637967
80,"1-1/2 STORY FINISHED ALL AGES",60,10440,440,1230,440,110000,-0.03441766564392686473,-0.00035910202244399729,-0.02325820661939447807,-0.05377989800869197180,-0.10105228347868977422,-0.09848798207250515067
1172,"1-STORY 1946 & NEWER ALL STYLES",76,9120,433,1261,1261,163000,0.02037685490401834075,-0.00652891202034065297,-0.02819473694379504224,-0.04793965686325112779,0.03331760195502544673,-0.02488709330705590751
861,"1-1/2 STORY FINISHED ALL AGES",55,7642,216,1426,912,189950,-0.05154095331515974144,-0.01343722957859160532,-0.18122717700021253166,-0.01685450237945308709,-0.02380187431338699190,0.01253826428216781142
1208,"1-STORY 1946 & NEWER ALL STYLES",70,9135,544,1700,1682,200000,-0.00017109030146111130,-0.00645880054309182734,0.05008452962884247539,0.03476569355121759866,0.10222103894356881825,0.02649465922731431884
511,"1-STORY 1946 & NEWER ALL STYLES",75,14559,288,1363,1008,164900,0.01695219736977176541,0.01889350963008352147,-0.13045143652066387158,-0.02872337954599415718,-0.00808992668654574804,-0.02224857087961527427
162,"2-STORY 1946 & NEWER",110,13688,726,2668,1572,412500,0.13681521106840190240,0.01482236985116837972,0.17843431806325714394,0.21713193318949943740,0.08421776562114655966,0.32159256229633251076
1351,"DUPLEX - ALL STYLES AND AGES",91,11643,968,2634,1248,200000,0.07174671791771697089,0.00526383845291181846,0.34909722356396236255,0.21072650741708044719,0.03118994238055736162,0.02649465922731431884
738,"2-STORY 1946 & NEWER",72,10463,800,1801,893,239900,0.00667822476703203938,-0.00025159775732913132,0.23062049577834882236,0.05379357599281518721,-0.02691153061453265475,0.08190363020356761700
1183,"2-STORY 1946 & NEWER",160,15623,813,4476,2396,745000,0.30804808778073066952,0.02386675041626688635,0.23978833780937844154,0.55774986838166221057,0.21907864941820056948,0.78333398709844332870
797,"1-STORY 1946 & NEWER ALL STYLES",71,8197,528,1285,660,143500,0.00325356723278546404,-0.01084310492038505691,0.03880103174449832870,-0.04341817984742595823,-0.06504573683384525704,-0.05196666558868345924
582,"1-STORY 1946 & NEWER ALL STYLES",98,12704,1390,2042,2042,253293,0.09571932065744299829,0.01022305694364541821,0.64669948026353923138,0.09919674102672626483,0.16114084254422348273,0.10050243592499519650
1333,"1-STORY 1946 & NEWER ALL STYLES",67,8877,288,816,816,100000,-0.01044506290420083733,-0.00766471795177162822,-0.13045143652066387158,-0.13177537653167614663,-0.03951382194022823576,-0.11237494221692953618
1095,"1-STORY 1946 & NEWER ALL STYLES",74,5868,308,936,936,129000,0.01352753983552519007,-0.02172908028788605015,-0.11634706416523368822,-0.10916799145255029885,-0.01987388740667668093,-0.07210275779809881822
1034,"1-STORY 1946 & NEWER ALL STYLES",NULL,8125,900,1654,1654,230000,NULL,-0.01117964001117941994,0.30114235755549973914,0.02609952927088602368,0.09763838755240678879,0.06815553966058747535
943,"DUPLEX - ALL STYLES AND AGES",42,7711,0,1440,1440,150000,-0.09606150126036522089,-0.01311471678324700741,-0.33355439843885851192,-0.01421697412022173819,0.06261383763423984935,-0.04294014149480760867
1386,"1-1/2 STORY FINISHED ALL AGES",40,5436,240,1154,796,125500,-0.10291081632885837158,-0.02374829083265222838,-0.16430193017369631164,-0.06809790855880500872,-0.04278714436248682823,-0.07696319384864735315
330,"2-STORY 1945 & OLDER",60,6402,189,1192,596,78000,-0.03441766564392686473,-0.01923311169782785763,-0.20026807968004327920,-0.06093890328374849026,-0.07552036858507275295,-0.14292625453466318428
751,"1-1/2 STORY FINISHED ALL AGES",55,8800,0,1140,576,96500,-0.05154095331515974144,-0.00802462353498226647,-0.33355439843885851192,-0.07073543681803635763,-0.07879369100733134542,-0.11723537826747807110
237,"1-STORY 1946 & NEWER ALL STYLES",65,8773,494,1414,1414,185500,-0.01729437797269398801,-0.00815082419403015261,0.01482359874026701700,-0.01911524088736567187,0.05835851848530367913,0.00635856701789895987
1220,"2-STORY PUD - 1946 & NEWER",21,1680,0,1218,672,91500,-0.16797930947954330308,-0.04130420473575816682,-0.33355439843885851192,-0.05604063651660455657,-0.06308174338049010155,-0.12417885833969026385
451,"1-STORY 1945 & OLDER",70,5684,270,813,813,110000,-0.00017109030146111130,-0.02258911440880497791,-0.14314537164055103660,-0.13234056115865429282,-0.04000482030356702463,-0.09848798207250515067
262,"2-STORY 1946 & NEWER",69,9588,868,2574,1482,276000,-0.00359574783570768664,-0.00434143393017729323,0.27857536178681144577,0.19942281487751752330,0.06948781472098289354,0.13203555632493964866
323,"2-STORY 1946 & NEWER",86,10380,576,2730,1502,301000,0.05462343024648409418,-0.00063954793143929982,0.07265152539753076876,0.22881241548038112541,0.07276113714324148601,0.16675295668600061241
